[210.0, 19.1, 209.2, 179.92, -0.04, -90.17]
[210.1, 19.1, 219.4, 180.0, 0.0, -90.17]
[210.0, 19.1, 228.4, 179.77, -0.13, -90.17]
[210.2, 19.2, 238.0, 179.61, -0.21, -90.17]
[210.4, 59.5, 192.0, -179.52, 0.39, -90.26]
[209.5, 58.7, 195.0, 179.05, -0.78, -90.25]
[209.8, 59.0, 210.2, -179.72, 0.22, -90.26]
[209.8, 59.0, 218.8, 179.66, -0.28, -90.26]
[210.1, 59.3, 233.3, -179.39, 0.5, -90.26]
[208.9, 58.3, 237.3, 179.32, -0.56, -90.26]
[209.6, 101.2, 191.8, -179.82, 0.31, -89.47]
[208.7, 100.2, 194.5, 179.1, -0.84, -89.46]
[209.4, 101.0, 209.6, 179.99, 0.12, -89.47]
[209.3, 100.8, 219.2, 179.87, 0.0, -89.47]
[208.9, 100.4, 231.4, -179.76, 0.38, -89.47]
[209.0, 100.5, 239.9, 179.93, 0.05, -89.47]
[230.1, -99.1, 190.1, 179.91, 0.0, -90.17]
[230.9, -99.2, 195.6, 179.12, 0.04, -89.73]
[230.3, -99.2, 211.5, -179.64, -0.01, -89.73]
[230.0, -99.1, 221.0, -179.56, -0.02, -89.73]
[230.5, -99.2, 228.7, 179.82, 0.0, -89.73]
[229.3, -99.1, 239.3, 179.82, 0.0, -89.73]
[229.9, -60.4, 191.0, -179.73, 0.03, -89.91]
[229.2, -60.5, 200.8, -179.47, 0.06, -89.91]
[229.3, -60.4, 209.8, 179.82, -0.02, -89.91]
[229.5, -60.4, 218.5, 179.73, -0.03, -89.91]
[230.1, -60.4, 230.4, -179.82, 0.02, -90.17]
[229.7, -60.4, 237.9, 179.47, -0.06, -90.17]
[230.2, -20.1, 191.9, -179.66, 0.1, -89.91]
[228.4, -20.7, 192.4, 178.23, -0.54, -89.9]
[229.9, -20.2, 211.0, -179.58, 0.13, -89.91]
[229.5, -20.3, 218.6, 179.74, -0.07, -89.91]
[230.5, -20.0, 233.4, -179.07, 0.28, -89.9]
[228.8, -20.6, 238.2, 179.58, -0.13, -89.91]
[230.3, 19.1, 191.9, -179.68, 0.16, -90.35]
[229.0, 18.8, 193.3, 178.59, -0.72, -90.25]
[230.0, 21.5, 210.0, -179.84, 0.08, -89.73]
[229.4, 20.8, 218.6, 179.76, -0.12, -89.82]
[230.5, 21.8, 232.4, -179.37, 0.32, -89.73]
[229.5, 18.7, 236.2, 179.14, -0.44, -90.34]
[230.0, 58.7, 190.7, -179.85, 0.1, -90.08]
[229.6, 58.4, 193.1, 178.79, -0.88, -90.07]
[229.7, 58.5, 208.1, 179.5, -0.36, -90.08]
[229.3, 58.3, 217.5, 179.29, -0.51, -90.08]
[230.6, 59.2, 229.9, -179.92, 0.05, -90.08]
[230.2, 58.9, 238.1, 179.64, -0.25, -90.08]
[230.2, 99.1, 190.4, 179.93, 0.06, -90.08]
[229.7, 98.6, 195.6, 179.24, -0.6, -90.08]
[230.3, 99.2, 211.5, -179.8, 0.3, -90.08]
[230.1, 98.9, 221.0, -179.68, 0.3, -90.08]
[230.5, 99.2, 228.7, 179.87, -0.12, -90.08]
[229.0, 97.9, 242.2, -179.68, 0.42, -90.08]
[249.0, -100.5, 189.8, 179.73, 0.01, -90.43]
[252.3, -100.6, 198.4, -179.82, 0.0, -90.43]
[248.6, -100.4, 208.3, 179.56, 0.01, -90.43]
[249.4, -100.5, 219.7, -179.91, 0.0, -90.43]
[249.5, -100.5, 232.1, -179.38, -0.02, -90.43]
[249.2, -100.5, 241.0, -179.73, -0.01, -90.43]
[250.1, -60.9, 191.1, -179.73, 0.02, -89.91]
[248.9, -61.0, 198.5, 179.82, -0.01, -89.99]
[249.3, -61.0, 208.3, 179.82, -0.01, -89.99]
[250.1, -60.9, 220.8, -179.65, 0.03, -89.99]
[249.1, -61.0, 228.3, 179.56, -0.04, -89.99]
[250.3, -60.9, 240.6, -179.91, 0.0, -90.0]
[249.8, -20.0, 192.2, -179.57, 0.11, -89.82]
[249.3, -20.2, 195.2, 178.98, -0.28, -89.82]
[250.1, -19.9, 210.4, -179.91, 0.02, -89.82]
[249.4, -20.1, 222.4, -179.24, 0.22, -90.26]
[249.7, -20.1, 230.9, -179.66, 0.09, -90.26]
[249.3, -20.2, 238.2, 179.57, -0.12, -90.26]
[250.5, 19.3, 191.3, -179.76, 0.11, -89.99]
[249.4, 18.8, 195.6, 179.12, -0.4, -89.99]
[250.2, 19.2, 210.4, -179.92, 0.03, -89.99]
[249.7, 19.0, 221.0, -179.6, 0.18, -89.99]
[250.2, 19.6, 228.7, 179.84, -0.07, -89.91]
[248.6, 18.5, 241.4, -179.68, 0.14, -89.99]
[250.4, 59.5, 192.2, -179.56, 0.29, -90.26]
[249.7, 59.0, 192.8, 178.68, -0.87, -90.25]
[249.7, 59.0, 208.1, 179.78, -0.14, -90.26]
[250.1, 59.3, 223.0, -179.26, 0.48, -90.26]
[249.6, 59.0, 228.3, 179.63, -0.24, -90.26]
[250.2, 59.3, 238.9, 179.7, -0.19, -90.26]
[249.8, 100.6, 190.7, 180.0, 0.0, -89.73]
[249.1, 100.0, 190.9, 178.6, -1.2, -89.72]
[249.1, 100.0, 211.6, -179.73, 0.22, -89.73]
[249.4, 100.2, 217.2, 179.6, -0.34, -89.73]
[250.5, 101.2, 228.0, 179.8, -0.17, -89.73]
[248.6, 99.6, 247.2, -178.73, 1.08, -89.72]
